id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
R421,DISCOUNT GROUP RULES,,No | Rule Title | Description/Details | Effective Date | FORMAT | Authority/Tagged person,,,,internal,False,False,False,
R422,DISCOUNT GROUP RULES,,R1 | AU50GB3D EXCHANGE | Free exchange within three months. | Source: Customer#: Data Plan: Request | Alvin/Steven,,,,internal,False,False,False,
R423,DISCOUNT GROUP RULES,,R2 | IRREGULAR EXCHANGE | Free exchange outside the written rules of the replacement and change plan. | Source: Customer#: Data Plan: Request | Alvin/Steven,,,,internal,False,False,False,
R424,DISCOUNT GROUP RULES,,"R3 | LATE PAYMENT 1 | Late within 10 days of the due date. | 4th January 2024 | Source : Customer Status in Kintone : Due Date: Late Payment"" | Alvin/Steven",,,,internal,False,False,False,
R425,DISCOUNT GROUP RULES,,"R4 | LATE PAYMENT 2 | Late more than 10 days after the due date. | 4th January 2024 | Source : Customer Status in Kintone : Due Date: Late Payment"" | Alvin/Steven",,,,internal,False,False,False,
R426,DISCOUNT GROUP RULES,,"R5 | NO BONUS DISCOUNT | No bonus given, discount of 600 yen. | product | Alvin/Steven",,600,,internal,False,False,False,
R427,DISCOUNT GROUP RULES,,"R6 | COMMENT DISCOUNT | When a customer comments on a selected post, a 700 yen discount is applied on COD. | source, seller code, product, screenshot of the comment | Alvin/Steven",,700,,internal,False,False,False,
R428,DISCOUNT GROUP RULES,,"R7 | BILL DEDUCTION (due to mistake from company) | When there is a mistake from company side causing a loss signal, a discount is required on the next bill. | source, product, reason, discount | Alvin/Steven",,,,internal,False,False,False,
R429,DISCOUNT GROUP RULES,,"R8 | LAPTOP ITEM DISCOUNT | If the discount exceeds 4000 yen for Windows or 6000 yen for MacBook. | source, screenshot product list on lvl3 from A-I | Alvin/Steven",,4000;6000,,internal,False,False,False,
R430,DISCOUNT GROUP RULES,,"R9 | IPAD IPHONE DISCOUNT | If the discount exceeds 4000 yen | source, product | Alvin/Steven",,4000,,internal,False,False,False,
R431,DISCOUNT GROUP RULES,,"R10 | IRREFULAR REFUND CASE | Refund due to customer convenience within 7 days (if the problem is from our side, no approval needed). | source, product, reason | Alvin/Steven",,,,internal,False,False,False,
R432,DISCOUNT GROUP RULES,,"R11 | REISSUE POSTPONE 1 | Postpone within 10 days of the due date. | Source : Customer Status in Kintone : Due Date: Late Payment"" | Alvin/Steven",,,,internal,False,False,False,
R433,DISCOUNT GROUP RULES,,"R12 | REISSUE POSTPONE 2 | Postpone more than 10 days after the due date. | Source : Customer Status in Kintone : Due Date: Late Payment"" | Alvin/Steven",,,,internal,False,False,False,
R434,KINTONE STATUS,,Common KINTONE STATUS | MEANING | ACTION REQUIRED,,,,internal,False,False,False,
R435,KINTONE STATUS,,"IN USE | Signal is IN USE and Active | Currently use by customer, need to pay on time to keep this signal",,,,internal,False,False,False,
R436,KINTONE STATUS,,IN USE (with Resume date applied) | In case of still no signal after 2-4 working days | Request in AR to check and to resume signal again,,,,internal,False,False,False,
R437,KINTONE STATUS,,For Re-issue - Unpaid | Signal is in STOPPED due to unpaid bill | Customer need to pay within 5-7 days from the stop date to resume the signal,,,,internal,False,False,False,
R438,KINTONE STATUS,,MUST RETURN | Signal is in STOPPED due to must return item | Customer need to return within 7 days,,,,internal,False,False,False,
R439,KINTONE STATUS,,"For Re-issue - Must Return | Signal is in STOPPED due to unreturned | Customer need to return within 7 days from the stop date to cancel, if not it will be Re-issued",,,,internal,False,False,False,
R440,KINTONE STATUS,,"For Re-issue - Lost sim | Signal is in STOPPED due to lost item | Cannot be cancelled, need to pay Lost fee refer to | LOST ITEM RULES tab",,,https://docs.google.com/spreadsheets/d/1pt19mp4IuTI4k2ufoaETrBdwbQA7jbwSQJJ6vYMCwig/edit,internal,False,False,False,
R441,KINTONE STATUS,,"IN USE: To-be Re-issue | STOPPED Status - No payment within 5-7 days from Stop date. Signal is for PERMANENTLY Disconnection (Re-issue) | Can still request to resume signal after payment, but need to ask AR first if re-issue list is not yet submitted to provider",,,,internal,False,False,False,
R442,KINTONE STATUS,,"-If already sent, signal cannot be resume (Re-issue already)",,,,internal,False,False,False,
R443,KINTONE STATUS,,"IN USE: For Cancellation | STOPPED Status - No payment within 5-7 days from Stop date. Signal is for permanently disconnection (Re-issue) | Can still request to resume signal after payment, but need to ask AR first if re-issue list is not yet submitted to provider",,,,internal,False,False,False,
R444,KINTONE STATUS,,"- for Cancel Contract to Provider | -If already sent, signal cannot be resume (cancel contract already)",,,,internal,False,False,False,
R445,KINTONE STATUS,,RE-ISSUING: Waiting new sim | Permanently disconnected | Customer need to pay Termination Fee (re-issue fee) refer to | Re-issue Rule tab,,,https://docs.google.com/spreadsheets/d/1pt19mp4IuTI4k2ufoaETrBdwbQA7jbwSQJJ6vYMCwig/edit,internal,False,False,False,
R446,KINTONE STATUS,,RE-ISSUE | Permanently disconnected | Customer need to pay Termination Fee (re-issue fee) refer to | Re-issue Rule tab,,,https://docs.google.com/spreadsheets/d/1pt19mp4IuTI4k2ufoaETrBdwbQA7jbwSQJJ6vYMCwig/edit,internal,False,False,False,
R447,KINTONE STATUS,,NOT AVAILABLE: Cancel Contract | Permanently disconnected | Customer need to pay Termination Fee (re-issue fee) refer to | Re-issue Rule tab,,,https://docs.google.com/spreadsheets/d/1pt19mp4IuTI4k2ufoaETrBdwbQA7jbwSQJJ6vYMCwig/edit,internal,False,False,False,
R448,KINTONE STATUS,- office sent final cancel list to provider,CANCELLED | Cannot resume signal even customer pay the bill | Customer need to pay Termination Fee (re-issue fee) refer to | Re-issue Rule tab,,,https://docs.google.com/spreadsheets/d/1pt19mp4IuTI4k2ufoaETrBdwbQA7jbwSQJJ6vYMCwig/edit,internal,False,False,False,
R449,KINTONE STATUS,- office sent final cancel list to provider,"RETURN: Stop Contract after 4 months | Returned item from old customer, Cancel contract after 4 months",,,,internal,False,False,False,
R450,KINTONE STATUS,- office sent final cancel list to provider,"RETURN: Stop Contract within 4 months | Returned item from old customer, Cancel contract within 4 months",,,,internal,False,False,False,
R451,KINTONE STATUS,- office sent final cancel list to provider,"RETURN: Stop Contract after 4 months+deposit | Returned item from old customer, Cancel contract within 4 months+ DEPOSIT REFUND",,,,internal,False,False,False,
R452,KINTONE STATUS,- office sent final cancel list to provider,OTHER KINTONE STATUS | MEANING | Action done/completed,,,,internal,False,False,False,
R453,KINTONE STATUS,- office sent final cancel list to provider,IN USE: Staff's Rental Item | Signal is IN USE and Active; Currently use by MUR Japan staff for rent,,,,internal,False,False,False,
R454,KINTONE STATUS,- office sent final cancel list to provider,IN USE: HIKARI's Rental Item | Signal is IN USE and Active; Currently use by HIKARI customer for free while waiting for Installation of Home Wifit,,,,internal,False,False,False,
R455,KINTONE STATUS,- office sent final cancel list to provider,RE-ISSUING: Sim Delivered | Office received new sim and reset customer information | Re-issue SIm Reset,,,,internal,False,False,False,
R456,KINTONE STATUS,- office sent final cancel list to provider,RE-ISSUE | Office rechecked signal and reset customer information | Re-issue SIm Reset,,,,internal,False,False,False,
R457,KINTONE STATUS,- office sent final cancel list to provider,DATA INCOMPLETE | office sent re-issue final list to provider | Re-issue SIm Reset,,,,internal,False,False,False,
R458,KINTONE STATUS,- office sent final cancel list to provider,NOT AVAILABLE: DATA INCORRECT | office sent re-issue final list to provider | Re-issue SIm Reset,,,,internal,False,False,False,
R459,KINTONE STATUS,- office sent final cancel list to provider,NOT AVAILABLE: SIM EXPIRED | office sent re-issue final list to provider | Re-issue SIm Reset,,,,internal,False,False,False,
R460,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: Battery Problem | Sent new item due to Prob R, battery problem | Returned item from old customer",,,,internal,False,False,False,
R461,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: Device Problem | Sent new item due to Prob R, device problem | Returned item from old customer",,,,internal,False,False,False,
R462,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: PUK Lock | Sent new item due to Prob R, PUK lock problem | Returned item from old customer",,,,internal,False,False,False,
R463,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: Internet not working | Sent new item due to Prob R, internet not working prblem | Returned item from old customer",,,,internal,False,False,False,
R464,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: Outside the internet area | Sent new item due to Prob R, Outside the internet area problem | Returned item from old customer",,,,internal,False,False,False,
R465,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: 300gb Plan | Sent new item due to Prob R, discontinued 300GB plan | Returned item from old customer",,,,internal,False,False,False,
R466,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: Recieved wrong item | Sent new item due to Prob R, Recieved wrong item | Returned item from old customer",,,,internal,False,False,False,
R467,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: New plan- ex. 50gb to 100gb | Sent new item due to Prob R, plan changed | Returned item from old customer",,,,internal,False,False,False,
R468,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE to 3.3GB FREE | Sent new item due to Prob R, Discontinued AU10GB3D- replaced to 3.3GB | Returned item from old customer",,,,internal,False,False,False,
R469,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE to 100GB Unlimited: FREE | Sent new item due to Prob R, Discontinued AU10GB3D- replaced to 100GB unli | Returned item from old customer",,,,internal,False,False,False,
R470,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE to Other Plan: Not FREE | Sent new item due to Prob R, Discontinued AU10GB3D- replaced to other plan | Returned item from old customer",,,,internal,False,False,False,
R471,KINTONE STATUS,- office sent final cancel list to provider,"CHANGE: HIKARI Rental Item Problem | Sent new item due to Prob R, HIKARI Rental Item Problem | Returned item from old customer",,,,internal,False,False,False,
R472,KINTONE STATUS,- office sent final cancel list to provider,CANCEL: Money Return | Cancel item and request refund | Returned item from cancelled customer,,,,internal,False,False,False,
R473,KINTONE STATUS,- office sent final cancel list to provider,CANCEL: Note Received | Cancel item and not received | Returned item from cancelled customer,,,,internal,False,False,False,
R474,KINTONE STATUS,- office sent final cancel list to provider,CANCEL: Stop Contract within 1 month | Returned item from old customer,,,,internal,False,False,False,
R475,KINTONE STATUS,- office sent final cancel list to provider,RETURN: Stop Contract+Deposit return | Cancel item and request refund of deposit | Returned item from old customer,,,,internal,False,False,False,
R476,KINTONE STATUS,- office sent final cancel list to provider,RETURNED: Staff's Rental Item | Returned item from Staff's rental | Returned item from MUR Japan staff,,,,internal,False,False,False,
R477,KINTONE STATUS,- office sent final cancel list to provider,RETURN: HIKARI's Rental item | Returned item from HIKARI's rental | Returned item from old customer,,,,internal,False,False,False,
R478,RE-ISSUE  RULE,RE-ISSUE Rules and checking,Tip: Use Termination Fee instead of Re-issue fee for easy transaction with the customer.,,,,customer,True,False,False,
R479,RE-ISSUE  RULE,RE-ISSUE Rules and checking,Status in KINTONE | FINAL STATUS | Date Implemented/updated | RULES and Fees,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R480,RE-ISSUE  RULE,RE-ISSUE Rules and checking,"RE-ISSUING: Waiting new sim Cancelled Not available Cancel Contract | Already Re-issue/ Permanent disconnected | 1. IF customer will not continue = need to pay re-issue fee (4000Yen) + unpaid bill+ return pocket wifi device, if sim card plan no need to return",2023-01-27,4000,,customer,True,True,False,
R481,RE-ISSUE  RULE,RE-ISSUE Rules and checking,2. IF customer wants to continue = need to pay reissue fee (4000Yen)+ +unpaid bill and process new order (new contract),2023-04-14,4000,,customer,True,True,False,
R482,RE-ISSUE  RULE,RE-ISSUE Rules and checking,3. Unpaid bill computation = from the month that the signal stopped (ex. Date reported: June; Stop date April 15; Unpaid bill is April bill backward if have any),2023-05-13,,,customer,True,False,False,
R483,RE-ISSUE  RULE,RE-ISSUE Rules and checking,"4. Unpaid bill computation ( with no plan of continuation- same contract) = if the signal stopped less than a week in that month, unpaid bill computation will be prorated until 7th day from the re-issue request date applied *re-issue request date +7 days* (e.g. signal stop date December 5; reissue date December 12, bill to settle: 4000 (reissue fee) + 4080 (november unpaid) + 2584 (december (12/1-12/19) unpaid ) - request in AR the computation if needed and to register the bill",2024-01-04,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R484,RE-ISSUE  RULE,RE-ISSUE Rules and checking,"5. Brastel plan that has been re-issued = payment will be (brastel plan cashout less 1100Yen, sim card only will be sent and old brastel card of customer can still be use)",2023-06-20,1100,,customer,True,True,False,
R485,RE-ISSUE  RULE,RE-ISSUE Rules and checking,"6. Reissued plans that are requesting for same number is only applicable for DOCOMO CALL SIM PLAN (easy call , d call) , other plan is not eligible (voice,s-plan, data sim) *NOT Recommended- customer needs to wait 3-4 months to issue the same MSN and billing is continues during that period",2023-27-10,,,customer,True,False,False,
R486,RE-ISSUE  RULE,RE-ISSUE Rules and checking,7. Deposit fee can be allocated for discount on short term cancellation fee or reissue fee - Request in AR for the computation and registration of fees,2023-20-10,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R487,RE-ISSUE  RULE,RE-ISSUE Rules and checking,8. Re-issue fee (4000 Yen) doesnt include the unpaid bill= both re-isue fee and unpaid bill must be paid wheather customer want or doesn't want to continue the same contract,,4000,,customer,True,True,False,
R488,RE-ISSUE  RULE,RE-ISSUE Rules and checking,9. IF customer doesn't want to pay- inform that they will be included in Japan Blacklisted,,,,customer,True,False,False,
R489,RE-ISSUE  RULE,OTHER Guidelines on paying the re-issue fee,1. Can pay via bank transfer-customer must send the receipt and report to AR,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R490,RE-ISSUE  RULE,OTHER Guidelines on paying the re-issue fee,2. Can pay via smartpit- make a report to AR and request to register the fee,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R491,RE-ISSUE  RULE,OTHER Guidelines on paying the re-issue fee,"3. Re-issue Fee + Unpaid bill can pay via no. 1 and 2, same process",,,,customer,True,False,False,
R492,RE-ISSUE  RULE,OTHER Guidelines on paying the re-issue fee,4. Re-issue fee for all is 4000Yen (Sim plan/pocket wifi plan),,4000,,customer,True,True,False,
R493,RE-ISSUE  RULE,OTHER Guidelines on paying the re-issue fee,"5. New contract means, customer needs to pay Cashout price, will send new device/sim card and process as new order",,,,customer,True,False,False,
R494,RE-ISSUE  RULE,LOST FEE RULES,Date Implemented/updated | RULES and Fees,,,,customer,True,False,False,
R495,RE-ISSUE  RULE,LOST FEE RULES,1. Lost sim card and customer wants to continue (data sim and call sim plans)- fee is 4000yen (re-issue fee 3300Yen+ 700 yen shippng fee) then send new sim card,2023-06-01,4000;3300;700,,customer,True,True,False,
R496,RE-ISSUE  RULE,LOST FEE RULES,2. Lost sim card and customer will not continue (data sim and call sim plans)- fee is 3300 yen only,2023-06-01,3300,,customer,True,True,False,
R497,RE-ISSUE  RULE,LOST FEE RULES,3. Lost sim card within 4 months of use and customer will not continue (data sim and call sim plans)- fee is 3300 yen only no need to pay for early cancellation fee,2023-12-19,3300,,customer,True,True,False,
R498,RE-ISSUE  RULE,LOST FEE RULES,"4. Lost sim card and pocket, customer wants to continue= fee is device replacement + lost fee (refer to device replacement fee+4000) then send new sim and pocket wifi",2023-05-30,,,customer,True,False,False,
R499,RE-ISSUE  RULE,LOST FEE RULES,"5. Lost sim card and pocket, customer will not continue = fee is device replacement + lost fee (refer to device replacement fee+3300)",2023-05-30,,,customer,True,False,False,
R500,RE-ISSUE  RULE,LOST FEE RULES,6. Lost sim card and pocket within 4 months of use and customer will not continue = fee is device replacement + lost fee (refer to device replacement fee+3300) no need to pay for early cancellation fee,2023-12-19,,,customer,True,False,False,
R501,RE-ISSUE  RULE,LOST FEE RULES,7. Unable to return the sim card/device due to any reason e.g. return to country etc. - process the fee based on no. 1 or 2,,,,customer,True,False,False,
R502,RE-ISSUE  RULE,LOST FEE RULES,8. IF lost and with unpaid bill = both lost fee and unpaid bill must be paid,,,,customer,True,False,False,
R503,RE-ISSUE  RULE,LOST FEE RULES,9. IF customer doesn't want to pay- inform that they will be included in Japan Blacklisted,,,,customer,True,False,False,
R504,RE-ISSUE  RULE,OTHER Guidelines on paying the LOST fee,1. Can pay via bank transfer-customer must send the receipt and report to AR,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R505,RE-ISSUE  RULE,OTHER Guidelines on paying the LOST fee,2. Can pay via smartpit- make a report to AR and request to register the lost fee,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R506,RE-ISSUE  RULE,OTHER Guidelines on paying the LOST fee,"3. Lost fee + Unpaid bill can pay via no. 1 and 2, same process",,,,customer,True,False,False,
R507,LOST ITEM RULES,LOST FEE RULES,Date Implemented/updated | RULES and Fees,,,,customer,True,False,False,
R508,LOST ITEM RULES,LOST FEE RULES,1. Lost sim card and customer wants to continue (data sim and call sim plans)- fee is 4000yen (re-issue fee 3300Yen+ 700 yen shippng fee) then send new sim card,2023-06-01,4000;3300;700,,customer,True,True,False,
R509,LOST ITEM RULES,LOST FEE RULES,2. Lost sim card and customer will not continue (data sim and call sim plans)- fee is 3300 yen only,2023-06-01,3300,,customer,True,True,False,
R510,LOST ITEM RULES,LOST FEE RULES,3. Lost sim card within 4 months of use and customer will not continue (data sim and call sim plans)- fee is 3300 yen only no need to pay for early cancellation fee,2023-12-19,3300,,customer,True,True,False,
R511,LOST ITEM RULES,LOST FEE RULES,"4. Lost sim card and pocket, customer wants to continue= fee is device replacement + lost fee (refer to device replacement fee+4000) then send new sim and pocket wifi",2023-05-30,,,customer,True,False,False,
R512,LOST ITEM RULES,LOST FEE RULES,"5. Lost sim card and pocket, customer will not continue = fee is device replacement + lost fee (refer to device replacement fee+3300)",2023-05-30,,,customer,True,False,False,
R513,LOST ITEM RULES,LOST FEE RULES,6. Lost sim card and pocket within 4 months of use and customer will not continue = fee is device replacement + lost fee (refer to device replacement fee+3300) no need to pay for early cancellation fee,2023-12-19,,,customer,True,False,False,
R514,LOST ITEM RULES,LOST FEE RULES,7. Unable to return the sim card/device due to any reason e.g. return to country etc. - process the fee based on no. 1 or 2,,,,customer,True,False,False,
R515,LOST ITEM RULES,LOST FEE RULES,8. IF lost and with unpaid bill = both lost fee and unpaid bill must be paid,,,,customer,True,False,False,
R516,LOST ITEM RULES,LOST FEE RULES,9. IF customer doesn't want to pay- inform that they will be included in Japan Blacklisted,,,,customer,True,False,False,
R517,LOST ITEM RULES,OTHER Guidelines on paying the LOST fee,1. Can pay via bank transfer-customer must send the receipt and report to AR,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R518,LOST ITEM RULES,OTHER Guidelines on paying the LOST fee,2. Can pay via smartpit- make a report to AR and request to register the lost fee,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R519,LOST ITEM RULES,OTHER Guidelines on paying the LOST fee,"3. Lost fee + Unpaid bill can pay via no. 1 and 2, same process",,,,customer,True,False,False,
R520,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"CHANGE PLANS and REPLACEMENT FOR ALL PLANS (Data sim, call sim, pocket wifi)",,,,customer,True,False,False,
R521,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,Date Implemented/updated | RULES,,,,customer,True,False,False,
R522,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"1. If change on the 1st of the month , PLAN CHANGE IS 2500 YEN; change plan fee does not include monthly payment , monthly payment continue from previous smartpit",2022-18-11,2500,,customer,True,True,False,
R523,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"2. If change in middle of the month, PLAN CHANGE fee : NEW PLAN MONTHLY+ 700 YEN (shipping fee) . change plan fee does not include monthly payment , monthly payment continue from previous smartpit",2022-18-11,700,,customer,True,True,False,
R524,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"3. Change plan from non deposit to plan with deposit (other than CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL), deposit is not required (normal change plan fee only applies- follow no. 1 or no. 2)",2022-18-11,,,customer,True,False,False,
R525,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,4.OLD PLAN must be returned immediately within 7 days,2022-18-11,,,customer,True,False,False,
R526,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"5. Changed plans , SMARTPIT NUMBER will still be the SAME , customer number and MSN will CHANGE",2022-18-11,,,customer,True,False,False,
R527,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,6. If the number has been used for registration on line/amazon/other app . replacement is free,2022-18-11,,,customer,True,False,False,
R528,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,8. Please make sure to collect ICCID/CHIP number and smartpit number to ensure no mistake during replacement,2022-18-11,,,customer,True,False,False,
R529,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"9. Please inform customer DO NOT SEND the SMARTPIT CARD , upon replacement , only the old device",2022-18-11,,,customer,True,False,False,
R530,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"10. PUK lock will be charged ¥3300, we will send new one (unless PUK locked upon receiving, its free)",2022-18-11,3300,,customer,True,True,False,
R531,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,11. PUK PIN can be informed by request on ALL REQUEST (2-3 Working days is required),2022-18-11,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R532,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"12. If number cannot receive sms , replacement is free ,but if the sim returned and upon checking its phone's fault , additional charge will be added to the next bil (shipping fee of 700Yen will be charge)",2022-24-11,700,,customer,True,True,False,
R533,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"13. Change plan , billing period follow ORIGINAL billing period",2022-13-12,,,customer,True,False,False,
R534,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,14. Delivery discount is not applicable for CHANGE PLAN/replacement procedures,2022-13-12,,,customer,True,False,False,
R535,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"15. If change plan, new monthly fee will be applied next month, regardless if changes is made before or after billing due date (this rules is not applicable for changes made on 1st of the month , in case of change to new plan on 1st of december, december bill will be new plan monthly fee)",2023-08-04,,,customer,True,False,False,
R536,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,16. Change plan within 7 days after purchase (customer's change of mind/wrong delivery of item/sim does not support/sim/device cannot be used/ etc.)- Old Cash out price less New cash out price will be the NEW COD. If old cash out price is higher than the new cash out price- (amount difference is Not refundable),2023-08-12,,,customer,True,False,False,
R537,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"17. In case of changing the plan after using it for more than a week, the original deposit amount must be considered when processing the cashback.",2024-06-14,,,customer,True,False,False,
R538,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"18. Change plan within 7 days after purchase can use the promotional price and deposit , considering and following rule number 16 on processing.",2024-04-16,,,customer,True,False,False,
R539,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,"19. In case of Change monthly fee from OLD PRICE to NEW PRICE with same plan , normal change plan fee exclude shipping fee will be applied , the fee can be paid via smartpit/bank transfer . sim will not change , request in ALL REQUEST",2023-09-08,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R540,REPLACEMENT AND CHANGE PLAN RUL,REPLACEMENT AND CHANGE PLAN RULES,20. Long term plan to Long term plan- change with different GB after several months of use (change plan fee: 3300 yen + difference),2023-03-03,3300,,customer,True,True,False,
R541,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,22. Any plan change within 7 days of purchase will follow the billing terms of the new plan chosen.,2024-11-25,,,customer,True,False,False,
R542,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,23.For Discontinued Plans (When Stock Is Unavailable) - Free replacement will be provided based on the following conditions: - Applicable Plans: UD CALL 3GB / 1GB (5FC) / 3GB (5FC) and other discontinued plans. *Replacement Rules: - SIM ⇔ SIM only - Wi-Fi ⇔ Wi-Fi only - SIM ⇔ Wi-Fi exchanges are not allowed (not covered by free replacement). *The new plan’s monthly fee will apply after replacement. *Discount Group approval is required before any free replacement. *Customer-requested changes (not due to malfunction) are not covered by this rule.,2025-10-24,,,customer,True,False,False,
R543,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,CHANGE PLANS and REPLACEMENT RULES specifically for POCKET WIFI PLANS,,,,customer,True,False,False,
R544,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,Date Implemented/updated | RULES,,,,customer,True,False,False,
R545,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"1. If change plan to POCKET WIFI , 2500 + POCKET RENTAL FEE (change on the 1st of the month); Change plan fee does not include monthly payment , monthly payment continue from previous smartpit",2022-18-11,,,customer,True,False,False,
R546,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"2.If change plan from POCKET WIFI to POCKET WIFI = NEW PLAN MONTHLY+ 700 YEN (shipping fee) + POCKET RENTAL FEE (change in middle of the month); Change plan fee does not include monthly payment , monthly payment continue from previous smartpit",2022-18-11,700,,customer,True,True,False,
R547,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"3. If pocket wifi rented is damage/broken after 1 month of usage due to customer negligence , Device Replacement fee need to be settled",2022-18-11,,,customer,True,False,False,
R548,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,4. Change pocket device form 501hw to W06 without valid issues will be charged 3300 yen (valid issues include: no coverage),2022-12-27,3300,,customer,True,True,False,
R549,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"5. If AU UNLIMITED 50GB/3DAYS is not working because customer change to +A , replacement is MONTHLY FEE + 700 YEN . old item must be returned within 7 days after new arrive, failure to return will result in internet stop for the new wifi",2023-03-23,700,,customer,True,True,False,
R550,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"6. If only add Pocket wifi to be send ,WITHOUT SIM, fee is 2000JPY (JT101/W06/WX04/W05)",2023-21-04,,,customer,True,False,False,
R551,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"7. If add Pocket wifi to be send ,WITH SIM,follow rule 1 or 2 depends on delivery date",2023-21-04,,,customer,True,False,False,
R552,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"8. 300GB POCKET WIFI is not eligible for change plan to and from other plan , customer need to purchase as new if wish to use this plan",,,,customer,True,False,False,
R553,REPLACEMENT AND CHANGE PLAN RUL,21. Follow DEVICE LOST/REPLACEMENT/RENTAL FEE,"10. Plan changes from AU UNLIMITED 5G (50GB/3 days) WiFi starting Oct. 14, 2023, to 100GB or another plan are free within 7 days if the signal does not supported. Approval needed in #mur-discount-confirmation New plan deposit applies (e.g., 100GB SIM deposit is 3300 yen).",2024-06-14,3300,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
