id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
P120,PLAN FILE: General Rules (Physical SIMWi-F,GENERAL RULES,"22.0 | For return item to refund without returned freebies, freebies price will be deducted from the total cod amount (refer to mashup lvl3 itemlist for freebies price)",,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P121,PLAN FILE: General Rules (Physical SIMWi-F,GENERAL RULES,6/15/2023 | 23.0 | Deposit fee: Plans with deposit fee (unpaid bill other fees can be deducted to deposit fee)- Request in AR to process,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P122,PLAN FILE: General Rules (Physical SIMWi-F,GENERAL RULES,"6/15/2023 | For deposit fee that needs to refund, process the refund like the usual",,,,customer,True,False,False,
P123,PLAN FILE: General Rules (Physical SIMWi-F,GENERAL RULES,"6/20/2023 | 24.0 | Brastel plan+data sim change to data sim only-same GB (monthly bill will change on the following month - Request to AR, no change plan fee, No account cancellation require, Need to return Brastel card only)",,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P124,PLAN FILE: General Rules (Physical SIMWi-F,GENERAL RULES,"6/20/2023 | 25.0 | Brastel plan that has been re-issued - payment will be (brastel plan cashout less 1100Yen, sim card only will be sent and old brastel of customer can still be use)",,1100,,customer,True,True,False,
P125,PLAN FILE: General Rules (Physical SIMWi-F,GENERAL RULES,26.0 | For Brastel Plan+Sim card/Pocket wifi and Customer wants to cancel- Need to return the Sim card/Pocket wifi and can continue using the brastel card (In case of trouble/cancellation of Brastel card direct the customer to https://www.facebook.com/Brastel to support them,2024-02-09,,,customer,True,False,False,
P126,PLAN FILE: General Rules (Physical SIMWi-F,REISSUE REGULATION,"for checking/delete | 15.0 | If cancel after the sim/wifi reissued, only reissue fee need to be paid and return the device",,,,customer,True,False,False,
P127,PLAN FILE: General Rules (Physical SIMWi-F,REISSUE REGULATION,1/27/2023 | 16.0 | re-issue= customer will not continue (re-issue fee (4000Yen) + unpaid bill+ return device no need if sim card),,4000,,customer,True,True,False,
P128,PLAN FILE: General Rules (Physical SIMWi-F,REISSUE REGULATION,"4/14/2023 | re-issue fee = For customer wants to continue - reissue fee (4000Yen)+normal fee (normal fee- refer to full cashout price , e.g voice sim is cheaper on 21-31 , must follow cash out price of 1-20 arrival date ) +unpaid bill if have",,4000,,customer,True,True,False,
P129,PLAN FILE: General Rules (Physical SIMWi-F,REISSUE REGULATION,"5/13/2023 | Re-issue fee= for the unpaid computation, it is from the month that the signal stopped (ex. Date reported: June; Stop date April 15; Unpaid bill is April bill backward if have any)",,,,customer,True,False,False,
P130,PLAN FILE: General Rules (Physical SIMWi-F,REISSUE REGULATION,"6/20/2023 | 25.0 | Brastel plan that has been re-issued - payment will be (brastel plan cashout less 1100Yen, sim card only will be sent and old brastel of customer can still be use)",,1100,,customer,True,True,False,
P131,PLAN FILE: General Rules (Physical SIMWi-F,REISSUE REGULATION,26.0 | Deposit fee can be allocated for discount on short term cancellation fee or reissue fee,2023-10-20,,,customer,True,False,False,
P132,PLAN FILE: General Rules (Physical SIMWi-F,REISSUE REGULATION,"27.0 | Reissue to request for same number is only applicable for DOCOMO CALL SIM PLAN (easy call , d call) , other plan is not eligible",2023-10-27,,,customer,True,False,False,
P133,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,24.0 | PLAN A PERIOD,,,,customer,True,False,False,
P134,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,Early Start Term (receive 1-10) -> 25th of the same month - 10th of the next month,,,,customer,True,False,False,
P135,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,Mid Start Term (receive 11-20) -> 25th of the same month - 10th of the next month,,,,customer,True,False,False,
P136,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,Late Start Term (receive 21-30) -> 25th of the next month - 10th of the following month,,,,customer,True,False,False,
P137,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,"25.0 | VOICE SIM PERIOD (voice sim,d call sim (check kintone to confirm if the voice sim is using voice sim period billing term as its usually from order from February 21st 2022))",,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P138,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,Early/Mid /Late Term -> 5th of the next month - 20th of the next month,,,,customer,True,False,False,
P139,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,26.0 | PLAN C PERIOD,,,,customer,True,False,False,
P140,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,C-A (Early Start Term) (receive 1-10) > 25th of the same month - 5th of the next month,,,,customer,True,False,False,
P141,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,C-B (Mid Start Term) (receive 11-20) > 6th of the next month - 15th of the next month,,,,customer,True,False,False,
P142,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,C-C (Late Start Term) (receive 21-30) > 16th of the next month - 25th of the next month,,,,customer,True,False,False,
P143,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,27.0 | Receive date is based on the original receive date not the date of redelivery.,,,,customer,True,False,False,
P144,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,REVISED - CHANGE BILLING TERM REQUEST | HOW to REQUEST:,,,,customer,True,False,False,
P145,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,Only applicable to these plans and it's change billing term fee: | 1. Register in ALL REQUEST- Flexible Billing Request tab,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P146,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,"C-A (26-5) → C-B (6-15) : 2,200 Yen | 2. Office register the bills in stripe/smartpit accord to changes,",,2200,,customer,True,True,False,
P147,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,"C-A (26-5) → C-C (16-25) : 4,400 Yen | 3. if customer monthly payment is GMO or bank transfer, seller inform customer to pay with stated amount",,4400,,customer,True,True,False,
P148,PLAN FILE: General Rules (Physical SIMWi-F,BILLING TERM,"C-B (6-15) → C-C (16-25) : 2,200 Yen | 4. Seller / support , attach receipt in the ALL REQUEST for update in kintone",,2200,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P149,PLAN FILE: General Rules (Physical SIMWi-F,NOTE,"1. Other than the stated above changes is not possible , its non reversible , only changes from and to as above is accepted",,,,customer,True,False,False,
P150,PLAN FILE: General Rules (Physical SIMWi-F,NOTE,"2. Plan C-C (16-25) , plan V (5-20) is not applicable for plan change to avoid billing confusion",,,,customer,True,False,False,
P151,PLAN FILE: General Rules (Physical SIMWi-F,NOTE,"3. Change bill term fee exclude monthly bill fee , monthly bill fee of the same month must be paid",,,,customer,True,False,False,
P152,PLAN FILE: General Rules (Physical SIMWi-F,NOTE,4.Change bill term applicable if request is made 2 days before the original bill date stop date,,,,customer,True,False,False,
P153,PLAN FILE: General Rules (Physical SIMWi-F,USAGE NOTICE,"28.0 | Data always reset every 1st of the month , regardless on the payment date of the monthly bill",,,,customer,True,False,False,
P154,PLAN FILE: General Rules (Physical SIMWi-F,USAGE NOTICE,29.0 | APN needs to be installed for using SIMCARD,,,,customer,True,False,False,
P155,PLAN FILE: General Rules (Physical SIMWi-F,USAGE NOTICE,30.0 | 1. TUTORIAL : HOW TO SETTING APN SOFTBANK | IPHONE VERSION -> YT LINK : HTTPS://YOUTU.BE/EMXS6FPOGTQ 2.TUTORIAL : HOW TO SETTING APN SOFTBANK | ANDROID VERSION -> YT LINK : HTTPS://YOUTU.BE/GZOMW7AC7HW 3. TUTORIAL : HOW TO SETTING APN DOCOMO SIM | IPHONE VERSION -> YT LINK : HTTPS://YOUTU.BE/XMURL1TPZLM 4. TUTORIAL : HOW TO SETTING APN DOCOMO SIM | ANDROID VERSION -> YT LINK : HTTPS://YOUTU.BE/MFJ5ORVUBP4,,,https://l.messenger.com/L.PHP?U=HTTPS%3A%2F%2FYOUTU.BE%2FEMXS6FPOGTQ&H=AT1WBUTZPJAGZM7X4K2K39GD3AKUCBRAQD8WAB2XR3RNKJSROIP4EVUON--6H4YYIOBON8L0W_M0FOPXFIHOIIFRNE3U56DSKFKVWACLL5WVOB2HEU-2D1OPVTY_9U9JJUGJCG,customer,True,False,False,
P156,PLAN FILE: General Rules (Physical SIMWi-F,USAGE NOTICE,"31.0 | Wifi can be used immediately , just connect and you can start using",,,,customer,True,False,False,
P157,PLAN FILE: General Rules (Physical SIMWi-F,Additional Fees and Charges on top of Montly bill,"Sim Card Plans with SMS feature - Old plans until June 30, 2025",,,,customer,True,False,False,
P158,PLAN FILE: General Rules (Physical SIMWi-F,Additional Fees and Charges on top of Montly bill,¥3.3 per sms sending (domestic),,,,customer,True,False,False,
P159,PLAN FILE: General Rules (Physical SIMWi-F,Additional Fees and Charges on top of Montly bill,¥110 per sms sending (international),,110,,customer,True,True,False,
P160,PLAN FILE: General Rules (Physical SIMWi-F,Additional Fees and Charges on top of Montly bill,"6/25/2025 | Sim Card Plans with SMS feature - New plans from July 1, 2025",,,,customer,True,False,False,
P161,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),Message Length | Domestic SMS Fee,,,,customer,True,False,False,
P162,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),1–70 characters | ¥6 (1–160 half-width alphanumeric),,,,customer,True,False,False,
P163,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),71–134 characters | ¥12 (161–306 half-width alphanumeric),,,,customer,True,False,False,
P164,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),135–201 characters | ¥18 (307–459 half-width alphanumeric),,,,customer,True,False,False,
P165,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),202–268 characters | ¥24 (460–612 half-width alphanumeric),,,,customer,True,False,False,
P166,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),269–335 characters | ¥30 (613–765 half-width alphanumeric),,,,customer,True,False,False,
P167,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),336–402 characters | ¥36 (766–918 half-width alphanumeric),,,,customer,True,False,False,
P168,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),403–469 characters | ¥42 (919–1071 half-width alphanumeric),,,,customer,True,False,False,
P169,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),470–536 characters | ¥48 (1072–1224 half-width alphanumeric),,,,customer,True,False,False,
P170,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),537–603 characters | ¥54 (1225–1377 half-width alphanumeric),,,,customer,True,False,False,
P171,PLAN FILE: General Rules (Physical SIMWi-F,SMS Charges (Domestic & International),604–670 characters | ¥60 (1378–1530 half-width alphanumeric),,,,customer,True,False,False,
P172,PLAN FILE: General Rules (Physical SIMWi-F,Calling Sim Plans,¥22 every 30 seconds,,,,customer,True,False,False,
P173,PLAN FILE: General Rules (Physical SIMWi-F,Calling Sim Plans,"¥22 every 30 seconds for URM call sim until August 31, 2025 arrival",,,,customer,True,False,False,
P174,PLAN FILE: General Rules (Physical SIMWi-F,Calling Sim Plans,"8/23/2025 | ¥33 every 30 seconds for URM call sim starting September 1, 2025 arrival",,,,customer,True,False,False,
P175,PLAN FILE: General Rules (Physical SIMWi-F,AU50GB/3 days Pocket WiFi Plan,¥1000 for the +A mode activation,,1000,,customer,True,True,False,
P176,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"32.0 | if change on the 1st of the month , PLAN CHANGE IS 2500 YEN (delivery date is 1st day of the month not processing date)",,2500,,customer,True,True,False,
P177,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"33.0 | if change in middle of the month , PLAN CHANGE is NEW PLAN MONTHLY+ 700 YEN (shipping fee)",,700,,customer,True,True,False,
P178,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"18/11/2022- 6/13/2023 | 34.0 | if change plan to POCKET WIFI , 2500 + POCKET RENTAL FEE (delivery date is every 1st of the month)",,,,customer,True,False,False,
P179,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"35.0 | If add BRASTEL 050 only, COD is 2500 yen, monthly fee. +300 yen",2022-11-24,2500;300,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P180,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"36.0 | if change plan from POCKET WIFI to POCKET WIFI , + POCKET RENTAL FEE",2022-11-18,,,customer,True,False,False,
P181,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,37.0 | Rental Fee refer to | POCKET WIFI,2022-11-18,,,customer,True,False,False,
P182,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"delete 11/11/2022 | 38.0 | if change from no-deposit plan to deposit plan, +DEPOSIT FEE",,,,customer,True,False,False,
P183,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,deleted 11/11/2022 | 39.0 | C Plan change to A Plan is not possible,,,,customer,True,False,False,
P184,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"deleted 11/11/2022 | 40.0 | C plan change to A plan (ex. data sim change to d-call sim plan A- possible ( if change plan with change billing term, it will be change plan fee+flexible billing term fee)",,,,customer,True,False,False,
P185,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"41.0 | Change plan from non deposit plan to CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL) with deposit , deposit need to be added",2022-11-11,,,customer,True,False,False,
P186,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,"42.0 | Change plan from non deposit to plan with deposit (other than CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL), deposit is not required (normal change plan fee only applies)",2022-11-11,,,customer,True,False,False,
P187,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,43.0 | Long term plan to Long term plan- change with different GB after several months of use (change plan fee: 3300 yen + difference),2023-03-03,3300,,customer,True,True,False,
P188,PLAN FILE: General Rules (Physical SIMWi-F,REPLACEMENT AND CHANGE PLAN,n/a | 44.0 | Change plan to D-call plan- cannot choose between Plan A and Plan B (Default Plan is Plan A only),,,,customer,True,False,False,
